ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,NO_HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
84,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_84,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_84,File_84,Signature,Done,99840,File,LL,1991-08-20T22:01:34+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
85,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_85,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_85,File_85,Signature,Done,16384,File,,1991-08-22T19:39:26+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
86,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_86,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_86,File_86,Signature,Done,4096,File,,1991-08-18T20:19:22+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
87,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_87,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_87,File_87,Signature,Done,8704,File,,1991-08-18T20:26:14+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
88,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_88,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_88,File_88,Signature,Done,14848,File,,1991-08-21T19:22:52+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
89,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_89,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_89,File_89,Signature,Done,17408,File,,1991-08-19T22:50:20+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
90,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_90,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_90,File_90,Signature,Done,19456,File,,1991-08-24T21:15:36+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
91,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_91,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_91,File_91,Signature,Done,39936,File,,1991-08-21T19:56:42+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
92,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_92,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_92,File_92,Signature,Done,11776,File,,1991-08-19T22:35:08+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
93,82,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/Folder_82/File_93,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\Folder_82\File_93,File_93,Signature,Done,72192,File,,1990-07-25T21:28:28+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
94,75,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_75/File_94,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_75\File_94,File_94,Signature,Done,9216,File,,1991-08-18T18:30:50+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
95,2,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_95,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_95,Folder_95,,Done,,Folder,,2002-12-17T21:24:28+11:00,false,,,,,,
96,2,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/File_96,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\File_96,File_96,Container,Done,199680,File,,2001-02-21T03:01:46+11:00,TRUE,,1,fmt/40,application/msword,Microsoft Word Document,97-2003
97,2,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97,Folder_97,,Done,,Folder,,2018-11-01T10:24:04+11:00,false,,,,,,
98,97,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98,Folder_98,,Done,,Folder,,2019-04-18T12:07:14+10:00,false,,,,,,
99,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_99,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_99,File_99,Signature,Done,14848,File,,1991-06-24T17:05:30+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
100,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_100,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_100,File_100,Signature,Done,10240,File,,1991-06-24T18:39:44+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
101,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_101,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_101,File_101,Signature,Done,10240,File,,1991-06-24T18:52:24+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
102,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_102,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_102,File_102,Signature,Done,5120,File,,1991-05-10T18:07:42+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
103,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_103,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_103,File_103,Signature,Done,14848,File,,1991-06-24T18:58:32+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
104,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_104,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_104,File_104,Signature,Done,15360,File,,1991-06-25T20:41:54+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
105,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_105,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_105,File_105,Signature,Done,6656,File,,1991-06-24T19:14:10+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
106,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_106,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_106,File_106,Signature,Done,8704,File,,1991-06-24T19:16:20+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
107,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_107,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_107,File_107,Signature,Done,8704,File,,1991-06-24T19:28:56+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
108,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_108,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_108,File_108,Signature,Done,9728,File,,1991-06-24T19:31:42+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
109,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_109,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_109,File_109,Signature,Done,10752,File,,1991-06-24T19:35:36+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
110,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_110,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_110,File_110,Signature,Done,5632,File,,1991-05-10T16:17:10+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
111,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_111,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_111,File_111,Signature,Done,6656,File,,1991-06-24T19:36:46+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
112,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_112,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_112,File_112,Signature,Done,8192,File,,1991-06-24T19:37:42+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
113,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_113,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_113,File_113,Signature,Done,5632,File,,1991-05-19T00:48:52+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
114,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_114,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_114,File_114,Signature,Done,15360,File,,1991-06-24T19:46:32+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
115,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_115,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_115,File_115,Signature,Done,12288,File,,1991-06-24T19:50:18+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
116,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_116,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_116,File_116,Signature,Done,10240,File,,1991-06-24T19:52:02+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
117,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_117,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_117,File_117,Signature,Done,9216,File,,1991-06-24T19:54:38+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
118,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_118,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_118,File_118,Signature,Done,13824,File,,1991-06-24T19:58:36+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
119,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_119,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_119,File_119,Signature,Done,8192,File,,1991-06-24T20:00:42+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
120,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_120,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_120,File_120,Signature,Done,10752,File,,1991-06-24T20:02:36+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
121,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_121,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_121,File_121,Signature,Done,9728,File,,1991-06-24T17:49:14+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
122,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_122,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_122,File_122,Signature,Done,13824,File,,1991-06-24T20:05:50+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
123,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_123,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_123,File_123,Signature,Done,8192,File,,1991-06-24T20:07:40+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
124,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_124,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_124,File_124,Signature,Done,10240,File,,1991-06-24T20:09:48+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
125,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_125,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_125,File_125,Signature,Done,11776,File,,1991-06-24T20:13:10+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
126,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_126,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_126,File_126,Signature,Done,9728,File,,1991-06-24T20:16:26+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
127,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_127,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_127,File_127,Signature,Done,3584,File,,1991-06-24T20:17:22+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
128,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_128,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_128,File_128,Signature,Done,10752,File,,1991-06-24T20:19:40+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
129,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_129,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_129,File_129,Signature,Done,4608,File,,1991-06-24T20:20:30+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
130,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_130,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_130,File_130,Signature,Done,8192,File,,1991-06-24T20:21:54+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
131,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_131,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_131,File_131,Signature,Done,9216,File,,1991-06-24T20:23:12+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
132,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_132,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_132,File_132,Signature,Done,25088,File,,1991-06-25T20:33:40+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
133,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_133,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_133,File_133,Signature,Done,11776,File,,1991-06-24T17:53:02+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
134,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_134,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_134,File_134,Signature,Done,4608,File,,1991-06-24T20:27:20+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
135,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_135,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_135,File_135,Signature,Done,7680,File,,1991-06-24T20:37:06+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
136,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_136,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_136,File_136,Signature,Done,7680,File,,1991-05-21T20:39:58+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
137,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_137,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_137,File_137,Signature,Done,8704,File,,1991-06-24T20:43:16+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
138,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_138,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_138,File_138,Signature,Done,12288,File,,1991-06-24T20:47:44+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
139,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_139,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_139,File_139,Signature,Done,10752,File,,1991-06-24T23:50:30+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
140,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_140,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_140,File_140,Signature,Done,10752,File,,1991-06-24T23:47:00+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
141,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_141,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_141,File_141,Signature,Done,7680,File,,1991-05-21T21:10:58+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
142,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_142,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_142,File_142,Signature,Done,5120,File,,1991-05-07T18:34:52+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
143,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_143,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_143,File_143,Signature,Done,4096,File,,1991-05-21T21:13:58+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
144,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_144,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_144,File_144,Signature,Done,15360,File,,1991-05-21T21:37:50+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
145,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_145,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_145,File_145,Signature,Done,4608,File,,1991-05-05T19:55:18+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
146,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_146,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_146,File_146,Signature,Done,4608,File,,1991-05-21T21:39:38+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
147,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_147,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_147,File_147,Signature,Done,8704,File,,1991-05-21T21:43:08+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
148,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_148,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_148,File_148,Signature,Done,5632,File,,1991-05-21T22:11:52+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
149,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_149,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_149,File_149,Signature,Done,21504,File,,1991-05-21T23:22:16+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
150,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_150,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_150,File_150,Signature,Done,12800,File,,1991-06-24T18:30:50+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
151,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_151,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_151,File_151,Signature,Done,7168,File,,1991-05-10T16:53:14+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
152,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_152,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_152,File_152,Signature,Done,7680,File,,1991-06-24T18:34:40+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
153,98,file://corpus/sip_2014.0037.00646/data/Folder_1/Folder_2/Folder_97/Folder_98/File_153,\corpus\sip_2014.0037.00646\data\Folder_1\Folder_2\Folder_97\Folder_98\File_153,File_153,Signature,Done,8192,File,,1991-06-24T18:37:02+10:00,TRUE,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
